"accountid","word"
10264,"family planning"
10265,"ovulate"
10265,"sign/symptom"
10265,"undergo"
10265,"ovulation"
10265,"irregular"
10265,"cycle"
10265,"protection"
10265,"question/answer"
10265,"implant"
10265,"reason"
10265,"sexual"
10269,"contact"
10269,"HIV/AIDS"
10269,"protection"
10269,"night"
10269,"question/answer"
10269,"question/answer"
10269,"true"
10269,"question/answer"
10269,"semen"
10269,"infect"
10269,"virus"
10269,"chance"
10277,"facility"
10277,"buy"
10278,"recently"
10278,"jadelle"
10278,"contraception/method"
10278,"insert"
10278,"ago"
10278,"arm"
10278,"red"
10278,"normal"
10278,"common"
10278,"fertility/infertility"
10278,"sex"
10278,"question/answer"
10278,"question/answer"
10278,"experience"
10278,"vagina"
10278,"wet"
10278,"sex"
10278,"form"
10278,"birth control"
10278,"due"
10278,"contraception/method"
10278,"copper"
10278,"IUD"
10278,"injection"
10278,"jadelle"
10278,"implant"
10278,"experience"
10278,"yeast"
10278,"infection"
10278,"sign/symptom"
10278,"yeast"
10278,"infection"
10278,"sign/symptom"
10278,"yeast"
10278,"infection"
10278,"vaginal"
10279,"IUD"
10279,"IUD"
10279,"safe"
10279,"birth"
10280,"sex"
10280,"hear"
10280,"health"
10286,"option"
10286,"family planning"
10286,"involve"
10286,"sex"
10286,"pain"
10286,"feel"
10286,"blood/bleed"
10288,"wrong"
10288,"sex"
10288,"marriage"
10288,"protection"
10290,"contraception/method"
10290,"family planning"
10290,"teach"
10290,"natural"
10290,"contraception/method"
10290,"natural"
10290,"contraception/method"
10290,"calculate"
10290,"(un)safe/days"
10291,"prevent"
10291,"lady/girl"
10291,"friend"
10291,"pregnant"
10291,"condom"
10292,"treat"
10292,"ovarian"
10292,"cyst"
10292,"round"
10293,"term"
10293,"viginal"
10293,"boil"
10293,"yeast"
10293,"infection"
10293,"rash"
10293,"pain"
10293,"boil"
10293,"pus"
10293,"spin-dry"
10295,"family planning"
10299,"effect/side effect"
10300,"family planning"
10302,"age"
10302,"reach"
10302,"menopause"
10302,"lady/girl"
10302,"wait"
10302,"engage"
10302,"sex"
10302,"period"
10302,"bring"
10302,"male"
10302,"testis"
10302,"lead"
10302,"result"
10302,"blood/bleed"
10302,"treat"
10303,"fungal"
10303,"infection"
10305,"stop"
10305,"breast"
10305,"milk"
10305,"pregnant"
10305,"family planning"
10306,"importance"
10306,"family planning"
10309,"process"
10309,"sex"
10309,"safe"
10309,"condom"
10309,"night"
10309,"process"
10309,"sex"
10309,"safe"
10309,"condom"
10309,"safe"
10309,"wife/husband/partner"
10309,"condom"
10309,"wife/husband/partner"
10309,"advice"
10309,"sex"
10313,"crumps"
10313,"crumps"
10314,"sex"
10314,"cum"
10314,"cum"
10315,"sign/symptom"
10315,"syphilis"
10315,"sign/symptom"
10315,"syphilis"
10315,"notice"
10315,"wife/husband/partner"
10317,"condom"
10318,"effect/side effect"
10318,"family planning"
10320,"youth"
10320,"engage"
10321,"transportation"
10321,"voucher"
10321,"promise"
10321,"yesterday"
10321,"voucher"
10322,"type"
10322,"family"
10322,"plan"
10323,"contraception/method"
10323,"contraception/method"
10323,"wife/husband/partner"
10323,"sex"
10324,"clot"
10324,"contraception/method"
10324,"period"
10325,"sexual health"
10325,"condom"
10325,"effect/side effect"
10325,"contraception/method"
10325,"positive"
10325,"negative"
10326,"implant"
10326,"period"
10326,"stop"
10326,"blood/bleed"
10327,"contraception/method"
10328,"pill"
10329,"family planning"
10329,"recommend"
10329,"family planning"
10331,"safe"
10331,"date"
10331,"unprotected sex"
10331,"period"
10331,"immediately"
10331,"begin"
10331,"undergo"
10331,"period"
10331,"cycle"
10331,"challenge"
10331,"date"
10331,"start"
10331,"period"
10331,"question/answer"
10331,"unprotected sex"
10331,"feedback"
10331,"emergency"
10331,"contraception/method"
10331,"pill"
10331,"emergency"
10331,"contraception/method"
10331,"pill"
10331,"morning"
10331,"pill"
10331,"hr"
10331,"unprotected sex"
10331,"effect/side effect"
10331,"relationship"
10331,"wife/husband/partner"
10331,"age"
10331,"difference"
10331,"wife/husband/partner"
10331,"fat"
10331,"reach"
10331,"time"
10331,"call"
10331,"send"
10331,"text"
10331,"message"
10331,"call"
10331,"call"
10331,"night"
10331,"send"
10331,"text"
10331,"message"
10331,"call"
10331,"night"
10331,"love"
10331,"time"
10331,"wife/husband/partner"
10331,"reach"
10331,"time"
10331,"call"
10331,"send"
10331,"text"
10331,"message"
10331,"call"
10331,"call"
10331,"night"
10331,"send"
10331,"text"
10331,"message"
10331,"call"
10331,"night"
10331,"love"
10331,"time"
10332,"IUD"
10332,"delivery"
10332,"question/answer"
10332,"question/answer"
10336,"pimple"
10336,"private"
10336,"period"
10336,"disappear"
10336,"mensuration"
10336,"shave"
10336,"pubic"
10336,"effect/side effect"
10336,"masturbation"
10336,"pain"
10336,"sex"
10336,"pain"
10336,"normal"
10336,"vaginal"
10336,"discharge"
10336,"smell"
10336,"attend"
10336,"hormonal"
10336,"imbalance"
10336,"treat"
10336,"blood/bleed"
10336,"time"
10336,"sex"
10336,"blood/bleed"
10336,"hormonal"
10336,"imbalance"
10336,"(un)safe/days"
10336,"irregular"
10336,"circle"
10336,"(un)safe/days"
10336,"question/answer"
10336,"count"
10336,"(un)safe/days"
10336,"blood/bleed"
10336,"sex"
10336,"time"
10340,"family planning"
10340,"effect/side effect"
10340,"condom"
10340,"sex"
10340,"effect/side effect"
10340,"family planning"
10340,"human"
10340,"effect/side effect"
10340,"plan"
10340,"contraception/method"
10340,"female"
10340,"condom"
10340,"prevent"
10340,"pregnant"
10340,"satisfy"
10340,"question/answer"
10340,"talk"
10340,"contraception/method"
10340,"pill"
10341,"contraception/method"
10342,"contraception/method"
10342,"vasectomy"
10342,"response"
10343,"concern"
10343,"deliver"
10343,"goodnight"
10343,"wait"
10343,"response"
10343,"expect"
10344,"bring"
10344,"rash"
10344,"period"
10350,"effect/side effect"
10350,"effect/side effect"
10350,"effect/side effect"
10351,"experience"
10351,"stomach"
10351,"implant"
10351,"learn"
10351,"blood/bleed"
10351,"friend"
10351,"mother"
10351,"experience"
10351,"pain"
10351,"finish"
10351,"period"
10351,"stop"
10351,"ready"
10353,"contraception/method"
10354,"cervical"
10354,"cancer"
10354,"breast"
10354,"cancer"
10354,"pass"
10354,"uti"
10354,"sexual health"
10354,"sign/symptom"
10354,"cancer"
10354,"cervical"
10354,"concern"
10354,"vaginal"
10354,"discharge"
10354,"normal"
10354,"delay"
10354,"period"
10354,"reason"
10356,"fertility/infertility"
10356,"wait"
10356,"pregnant"
10360,"niko"
10360,"boy"
10360,"due"
10361,"jakadala"
10361,"true"
10365,"family planning"
10365,"contraception/method"
10366,"wife/husband/partner"
10366,"love"
10366,"communicate"
10371,"reason"
10371,"delay"
10371,"period"
10371,"period"
10371,"delay"
10371,"delay"
10371,"pregnant"
10371,"test"
10371,"negative"
10373,"cancer"
10374,"hormonal"
10374,"contraception/method"
10380,"sign/symptom"
10380,"cervical"
10380,"cancer"
10381,"benefit"
10381,"circumcision"
10382,"contraception/method"
10382,"family planning"
10382,"satisfy"
10382,"plant"
10382,"family planning"
10382,"contraception/method"
10382,"period"
10382,"stop"
10382,"contraception/method"
10384,"common"
10384,"call"
10385,"healthy"
10385,"sex"
10385,"period"
10387,"contraception/method"
10390,"syphilis"
10391,"sex"
10391,"wife/husband/partner"
10391,"hospital"
10391,"pain"
10391,"white"
10391,"discharge"
10391,"wear"
10391,"sex"
10391,"affect"
10391,"itchy"
10391,"vagina"
10393,"pill"
10393,"hormone"
10393,"injection"
10393,"likewise"
10394,"HIV/AIDS"
10394,"virus"
10394,"spread"
10397,"contraception/method"
10397,"injection"
10397,"contraception/method"
10397,"birth control"
10397,"injection"
10397,"implant"
10397,"period"
10397,"gain"
10397,"weight"
10397,"implant"
10397,"gain"
10397,"weight"
10397,"immediately"
10397,"period"
10397,"time"
10397,"gain"
10397,"weight"
10401,"penis"
10401,"enlarge"
10402,"safe"
10402,"(un)safe/days"
10402,"feel"
10402,"pain"
10402,"low"
10402,"abdominal"
10402,"sex"
10402,"question/answer"
10402,"pregnant"
10402,"sex"
10402,"period"
10402,"question/answer"
10402,"pregnant"
10402,"sex"
10402,"period"
10402,"question/answer"
10402,"question/answer"
10402,"question/answer"
10405,"IUD"
10405,"conceive"
10409,"contraception/method"
10409,"family planning"
10411,"implant"
10411,"affect"
10411,"period"
10412,"people"
10412,"stomach"
10412,"birth"
10412,"medicine"
10412,"alady"
10412,"miss"
10412,"period"
10412,"test"
10412,"pregnant"
10413,"(un)safe/days"
10413,"sign/symptom"
10413,"sign/symptom"
10413,"HIV/AIDS"
10413,"hiv/aids"
10413,"sign/symptom"
10413,"pimple"
10413,"vagina"
10415,"hurt"
10416,"pregnant"
10419,"ovarian"
10419,"cancer"
10421,"true"
10421,"immediately"
10421,"sex"
10421,"pregnant"
10423,"effective"
10423,"contraception/method"
10423,"family planning"
10423,"mother"
10423,"breastfeed"
10423,"baby"
10423,"implant"
10423,"birth control"
10423,"effect/side effect"
10423,"response"
10423,"learn"
10423,"chance"
10423,"implant"
10423,"fail"
10423,"start"
10423,"function"
10423,"unprotected sex"
10423,"facility"
10423,"implant"
10423,"experience"
10423,"irregular"
10423,"flow"
10423,"(un)safe/days"
10424,"contraception/method"
10424,"advantage"
10424,"contraception/method"
10424,"people"
10424,"contraception/method"
10424,"lead"
10424,"fertility/infertility"
10424,"awoman"
10424,"contraception/method"
10424,"birth"
10424,"complication"
10424,"advice"
10424,"trust"
10424,"contraception/method"
10425,"healthy"
10428,"effect/side effect"
10428,"implant"
10429,"normal"
10429,"feel"
10429,"pain"
10429,"sex"
10429,"normal"
10429,"feel"
10429,"pain"
10429,"sex"
10429,"rape"
10429,"issue"
10429,"call"
10429,"afraid"
10429,"hurt"
10429,"talk"
10429,"text"
10429,"hospital"
10429,"inform"
10429,"doctor"
10429,"talk"
10429,"understand"
10429,"rape"
10429,"pregnant"
10429,"sex"
10429,"period"
10430,"short"
10430,"cycle"
10430,"health"
10430,"night"
10430,"hear"
10430,"short"
10430,"period"
10430,"cycle"
10430,"fertility/infertility"
10430,"true"
10430,"sexual"
10430,"reproductive health"
10430,"safe"
10430,"sexual"
10430,"experience"
10435,"handle"
10435,"period"
10435,"pain"
10437,"pregnant"
10437,"detect"
10438,"normal"
10438,"person"
10438,"period"
10438,"period"
10438,"blood/bleed"
10438,"emergency pills"
10438,"advice"
10439,"effective"
10439,"spread"
10439,"information"
10441,"dick"
10441,"vagina"
10441,"fast"
10441,"send"
10442,"sign/symptom"
10442,"gonorrhea"
10443,"sexual"
10443,"disease"
10443,"hv"
10443,"effect/side effect"
10444,"implant"
10444,"remove"
10444,"date"
10444,"effect/side effect"
10446,"date"
10446,"sex"
10446,"condom"
10446,"conceive"
10446,"information"
10446,"sperm"
10446,"result"
10446,"baby"
10446,"mature"
10446,"round"
10446,"release"
10446,"round"
10446,"round"
10446,"sign/symptom"
10446,"pregnant"
10446,"base"
10446,"food"
10446,"prevent"
10447,"feel"
10447,"private"
10447,"itchy"
10447,"infection"
10452,"wait"
10452,"positive"
10452,"respond"
10454,"effective"
10454,"emergency"
10454,"contraception/method"
10455,"family planning"
10455,"contraception/method"
10457,"effect/side effect"
10457,"family planning"
10457,"nairobi"
10458,"normal"
10458,"irregular"
10458,"period"
10459,"STD"
10459,"cure"
10460,"period"
10460,"reach"
10461,"yesterday"
10461,"night"
10461,"fuck"
10461,"condom"
10461,"pill"
10461,"morning"
10461,"finish"
10461,"period"
10462,"breast"
10462,"cancer"
10463,"period"
10463,"date"
10463,"pass"
10465,"fibroid"
10465,"affect"
10465,"lady/girl"
10466,"age"
10466,"marriage"
10467,"sign/symptom"
10467,"sign/symptom"
10467,"vaginal"
10467,"discharge"
10467,"worry"
10467,"sign/symptom"
10467,"blood/bleed"
10467,"period"
10467,"blood/bleed"
10467,"period"
10467,"contraception/method"
10467,"guy"
10467,"prevent"
10467,"sex"
10467,"advice"
10467,"treat"
10467,"remedy"
10467,"severe"
10467,"stomach"
10467,"cramp"
10467,"remedy"
10467,"severe"
10467,"stomach"
10467,"cramp"
10467,"period"
10467,"medicine"
10467,"stop"
10467,"period"
10467,"type"
10467,"contraception/method"
10467,"child"
10467,"contraception/method"
10467,"learn"
10469,"effect/side effect"
10469,"family planning"
10469,"prevent"
10469,"sexual"
10470,"breastfeed"
10470,"pregnant"
10470,"removal"
10470,"uterus"
10470,"sexual"
10470,"feel"
10470,"weak"
10470,"body"
10470,"feel"
10470,"vomit"
10470,"headache"
10470,"feel"
10470,"body"
10470,"contraception/method"
10470,"night"
10470,"severe"
10470,"low"
10470,"pain"
10471,"family planning"
10471,"contraception/method"
10471,"start"
10471,"age"
10471,"marriage"
10472,"life"
10472,"plan"
10475,"contraception/method"
10475,"contraception/method"
10476,"family planning"
10476,"implant"
10476,"process"
10476,"time"
10476,"due"
10476,"afraid"
10479,"treat"
10479,"fibroid"
10481,"question/answer"
10481,"heavy"
10481,"blood/bleed"
10481,"heavy"
10481,"blood/bleed"
10481,"irregular"
10481,"period"
10481,"pain"
10481,"cramp"
10481,"painkiller"
10481,"cramp"
10483,"depo"
10484,"male"
10484,"family planning"
10484,"family planning"
10485,"reproductive"
10485,"system"
10485,"healthy"
10486,"contraception/method"
10486,"injection"
10486,"affect"
10486,"period"
10486,"pregnant"
10488,"time"
10488,"wife/husband/partner"
10488,"question/answer"
10490,"voucher"
10490,"positive"
10490,"reply"
10490,"night"
10490,"response"
10490,"promise"
10490,"promise"
10490,"voucher"
10490,"voucher"
10492,"effect/side effect"
10492,"contraception/method"
10492,"question/answer"
10492,"question/answer"
10492,"pregnant"
10492,"pregnant"
10492,"breast"
10492,"enlarge"
10492,"pain"
10492,"stomach"
10492,"sign/symptom"
10492,"pregnant"
10492,"wait"
10492,"test"
10492,"cost"
10492,"job"
10492,"hospital"
10492,"kenya"
10493,"parent"
10494,"blood/bleed"
10494,"contraception/method"
10494,"period"
10494,"flow"
10494,"time"
10494,"skip"
10494,"process"
10494,"miss"
10494,"time"
10494,"undergo"
10494,"stop"
10494,"night"
10494,"time"
10494,"undergo"
10494,"effect/side effect"
10494,"solution"
10494,"protection"
10494,"contraception/method"
10495,"sti's"
10495,"disease"
10495,"relate"
10496,"sex"
10497,"discharge"
10498,"sign/symptom"
10498,"cancer"
10499,"voucher"
10499,"send"
10501,"contraception/method"
10501,"safe"
10501,"contraception/method"
10504,"norplant"
10504,"vagina"
10504,"cold"
10504,"pep"
10504,"change"
10504,"hormone"
10504,"period"
10505,"pregnant"
10505,"immediately"
10505,"period"
10505,"chance"
10505,"pregnant"
10505,"time"
10505,"question/answer"
10505,"experience"
10505,"white"
10505,"discharge"
10505,"consult"
10505,"doctor"
10505,"pus"
10505,"urine"
10505,"medication"
10505,"discharge"
10506,"safe"
10506,"lady/girl"
10506,"sex"
10507,"contraception/method"
10507,"emergency pills"
10507,"lead"
10507,"blood/bleed"
10507,"lead"
10507,"abdominal"
10507,"pain"
10507,"period"
10507,"reach"
10507,"late"
10510,"pregnant"
10510,"pill"
10510,"sex"
10510,"pill"
10510,"wait"
10510,"period"
10510,"period"
10510,"finish"
10510,"pill"
10511,"depo"
10511,"harmful"
10511,"night"
10511,"goodnight"
10513,"correct"
10513,"abortion"
10513,"lady/girl"
10513,"friend"
10513,"complain"
10513,"vigina"
10513,"itch"
10513,"form"
10513,"boil"
10513,"scratch"
10513,"produce"
10513,"question/answer"
10513,"worry"
10513,"wife/husband/partner"
10514,"clinic"
10515,"contraception/method"
10515,"family planning"
10516,"contraception/method"
10516,"conceive"
10516,"feel"
10516,"breast"
10516,"period"
10516,"ago"
10516,"normal"
10517,"blood/bleed"
10517,"sign/symptom"
10517,"ovarian"
10517,"cyst"
10518,"baby"
10518,"boy"
10518,"pill"
10518,"affect"
10518,"milk"
10518,"baby"
10518,"buy"
10518,"family planning"
10518,"pill"
10518,"yesterday"
10518,"yesterday"
10518,"harm"
10520,"question/answer"
10520,"experience"
10520,"itchiness"
10520,"vagina"
10520,"experience"
10520,"pain"
10520,"sexual"
10520,"sex"
10520,"patner"
10520,"reach"
10521,"condom"
10521,"contraception/method"
10521,"family planning"
10521,"accord"
10521,"birth"
10524,"start"
10524,"contraception/method"
10524,"pill"
10524,"suppose"
10524,"stop"
10524,"period"
10524,"cramp"
10525,"cervical"
10525,"cancer"
10527,"sex"
10527,"protection"
10527,"lover"
10527,"period"
10527,"affect"
10527,"sexual"
10527,"activity"
10528,"fertility/infertility"
10529,"age"
10529,"lady/girl"
10529,"risk"
10529,"breast"
10529,"cancer"
10530,"prep"
10530,"arvs"
10530,"completely"
10530,"cure"
10530,"HIV/AIDS"
10533,"pregnant"
10533,"sex"
10533,"period"
10536,"healthy"
10536,"breastfeed"
10536,"suffer"
10536,"breast"
10536,"cancer"
10538,"experience"
10538,"period"
10538,"severe"
10538,"stomach"
10538,"pain"
10538,"loss"
10538,"appetite"
10538,"question/answer"
10538,"question/answer"
10538,"learn"
10539,"breast"
10539,"cancer"
10539,"infect"
10539,"blood/bleed"
10539,"break"
10539,"virginity"
10539,"lady/girl"
10539,"blood/bleed"
10539,"time"
10539,"reason"
10540,"type"
10540,"contraseptives"
10540,"type"
10540,"contraseptives"
10540,"sick"
10544,"contraception/method"
10544,"injection"
10544,"effect/side effect"
10544,"add"
10544,"weight"
10544,"increase"
10544,"blood/bleed"
10544,"pressure"
10544,"contraception/method"
10544,"advice"
10544,"size"
10544,"time"
10544,"blood/bleed"
10544,"pressure"
10545,"contraception/method"
10545,"family planning"
10549,"sex"
10549,"wife/husband/partner"
10549,"pregnant"
10551,"sign/symptom"
10551,"STD"
10551,"HIV/AIDS"
10551,"hiv/aids"
10551,"sex"
10551,"condom"
10553,"st"
10553,"stage"
10553,"cervical"
10553,"cancer"
10553,"prevent"
10553,"measure"
10554,"baby"
10554,"family"
10554,"healthy"
10554,"child"
10554,"time"
10554,"relationship"
10554,"recommend"
10554,"sex"
10554,"talk"
10554,"marriage"
10554,"lady/girl"
10554,"sex"
10554,"blood/bleed"
10554,"flow"
10554,"blood/bleed"
10554,"clot"
10554,"sex"
10554,"lady/girl"
10554,"period"
10554,"ago"
10558,"stage"
10558,"cancer"
10559,"family planning"
10560,"circumcision"
10561,"depo"
10561,"april"
10561,"receive"
10561,"period"
10561,"depo"
10561,"contraception/method"
10561,"affect"
10561,"plan"
10561,"birth"
10561,"period"
10561,"sex"
10561,"smell"
10563,"information"
10563,"information"
10564,"family planning"
10564,"time"
10564,"suppose"
10564,"emergency"
10564,"pregnant"
10564,"pill"
10566,"facility"
10567,"effect/side effect"
10567,"question/answer"
10567,"expect"
10567,"lady/girl"
10567,"scratch"
10567,"vagina"
10567,"disease"
10567,"sti's"
10567,"active"
10567,"start"
10567,"affect"
10567,"human"
10567,"life"
10567,"start"
10567,"feel"
10567,"pain"
10567,"virgina"
10567,"short"
10567,"call"
10567,"feel"
10567,"pain"
10567,"itch"
10567,"scratch"
10567,"urinate"
10567,"pain"
10567,"itch"
10567,"oil"
10567,"apply"
10567,"body"
10568,"miss"
10568,"period"
10568,"implanon"
10568,"receive"
10568,"period"
10568,"implanon"
10568,"contraception/method"
10569,"effect/side effect"
10570,"family planning"
10571,"HIV/AIDS"
10571,"virus"
10572,"irregular"
10572,"period"
10572,"specific"
10572,"time"
10572,"handle"
10572,"prevent"
10572,"pregnant"
10574,"true"
10574,"prolong"
10574,"contraception/method"
10574,"cancer"
10575,"prevent"
10575,"chance"
10575,"pregnant"
10575,"sexual"
10575,"reproductive health"
10579,"uti"
10579,"urinary"
10579,"tract"
10579,"infection"
10581,"morning"
10581,"pill"
10581,"contraception/method"
10582,"effect/side effect"
10582,"contraception/method"
10583,"main"
10583,"condom"
10584,"treat"
10584,"yeast"
10584,"infection"
10584,"stop"
10585,"(un)safe/days"
10585,"unprotected sex"
10585,"period"
10585,"pregnant"
10585,"count"
10585,"(un)safe/days"
10585,"pregnant"
10589,"moment"
10589,"boy"
10589,"arouse"
10589,"wet"
10589,"sex"
10589,"disappear"
10589,"moment"
10589,"boy"
10589,"arouse"
10589,"wet"
10589,"sex"
10589,"disappear"
10589,"question/answer"
10591,"sign/symptom"
10591,"syphilis"
10593,"true"
10593,"contraception/method"
10593,"future"
10594,"injection"
10594,"period"
10595,"period"
10597,"effect/side effect"
10597,"condom"
10598,"contraception/method"
10598,"family planning"
10603,"contraception/method"
10603,"contraception/method"
10606,"HIV/AIDS"
10606,"lady/girl"
10607,"contraception/method"
10607,"vigina"
10607,"release"
10607,"smelly"
10607,"discharge"
10607,"receive"
10607,"receive"
10607,"message"
10607,"contraception/method"
10607,"bring"
10607,"fertility/infertility"
10607,"impact"
10607,"contraception/method"
10607,"impact"
10607,"contraception/method"
10607,"infect"
10607,"contraception/method"
10607,"true"
10607,"contraception/method"
10607,"bring"
10607,"bring"
10607,"growth"
10607,"womb"
10607,"prevent"
10607,"child"
10607,"contraception/method"
10607,"contraception/method"
10607,"miss"
10607,"period"
10607,"flow"
10607,"experience"
10607,"pain"
10607,"period"
10607,"normaly"
10607,"contraception/method"
10607,"lady/girl"
10607,"experience"
10607,"womb"
10607,"feel"
10607,"heavy"
10607,"womb"
10607,"happen"
10607,"experience"
10607,"period"
10607,"contraception/method"
10607,"womb"
10607,"smell"
10607,"discharge"
10607,"vigina"
10608,"(un)safe/days"
10609,"effect/side effect"
10609,"family planning"
10610,"manage"
10610,"lover"
10610,"engage"
10610,"sex"
10613,"(un)safe/days"
10614,"causative"
10614,"agent"
10614,"breast"
10614,"cancer"
10614,"lady/girl"
10614,"breastfeed"
10614,"child"
10614,"stop"
10614,"child"
10614,"breastfeed"
10614,"breast"
10614,"swell"
10614,"pain"
10614,"stop"
10614,"pain"
10614,"night"
10616,"type"
10616,"family planning"
10616,"start"
10616,"marriage"
10618,"happen"
10618,"people"
10618,"conceive"
10618,"contraception/method"
10618,"instance"
10618,"friend"
10618,"mine"
10618,"implant"
10618,"suppose"
10618,"conceive"
10618,"scare"
10619,"prostate"
10619,"cancer"
10621,"negative"
10621,"effect/side effect"
10622,"receive"
10622,"voucher"
10622,"wait"
10623,"dispensary"
10623,"locate"
10624,"offer"
10624,"erection"
10624,"time"
10624,"time"
10624,"normal"
10624,"person"
10624,"sex"
10624,"lady/girl"
10624,"feel"
10624,"satisfy"
10624,"sexual"
10624,"drug"
10624,"recommend"
10624,"erection"
10624,"sex"
10624,"lady/girl"
10624,"friend"
10624,"action"
10626,"effect/side effect"
10628,"medical"
10628,"condition"
10629,"implant"
10634,"masturbation"
10634,"medication"
10634,"concern"
10634,"difficult"
10634,"sex"
10634,"wife/husband/partner"
10634,"ejaculate"
10634,"fast"
10635,"sex"
10635,"sweet"
10637,"calculate"
10637,"(un)safe/days"
10638,"sign/symptom"
10638,"prostate"
10638,"cancer"
10639,"benefit"
10639,"contraception/method"
10640,"effect/side effect"
10640,"pill"
10640,"late"
10643,"sperm"
10643,"vigina"
10643,"infection"
10643,"late"
10643,"question/answer"
10646,"lady/girl"
10646,"friend"
10646,"safe"
10646,"claim"
10646,"period"
10646,"expect"
10646,"lady/girl"
10646,"friend"
10646,"safe"
10646,"claim"
10646,"period"
10646,"expect"
10646,"sign/symptom"
10646,"pregnant"
10647,"sms"
10647,"family planning"
10647,"touch"
10647,"hospital"
10647,"offer"
10647,"service"
10648,"fertility/infertility"
10648,"marriage"
10648,"pregnant"
10648,"easy"
10648,"irregular"
10648,"period"
10648,"stop"
10648,"severe"
10648,"cramp"
10648,"uti"
10648,"affect"
10648,"fertility/infertility"
10648,"ovulate"
10648,"tube"
10648,"ovulate"
10648,"discharge"
10648,"ovulate"
10648,"pregnant"
10648,"pass"
10648,"ovulation"
10651,"family planning"
10651,"lady/girl"
10652,"implant"
10652,"confuse"
10652,"assistance"
10653,"contraception/method"
10653,"effect/side effect"
10653,"contraception/method"
10654,"effect/side effect"
10654,"norplant"
10654,"family planning"
10654,"contraception/method"
10656,"effect/side effect"
10656,"IUD"
10657,"effect/side effect"
10657,"syphilis"
10657,"fertility/infertility"
10657,"sleep"
10657,"wife/husband/partner"
10657,"pregnant"
10657,"doctor"
10660,"common"
10660,"reproductive"
10660,"age"
10660,"reason"
10660,"female"
10660,"cum"
10660,"male"
10660,"intercouse"
10661,"period"
10661,"sex"
10662,"HIV/AIDS"
10662,"normal"
10662,"lady/girl"
10662,"attend"
10662,"irregular"
10662,"period"
10662,"body"
10662,"lady/girl"
10662,"cram"
10662,"mensuration"
10662,"period"
10662,"lady/girl"
10662,"blood/bleed"
10662,"body"
10662,"advice"
10662,"lady/girl"
10662,"contraception/method"
10662,"body"
10662,"birth"
10662,"lady/girl"
10662,"balance"
10662,"family planning"
10662,"affect"
10662,"body"
10662,"size"
10662,"irregular"
10662,"mensuration"
10662,"circle"
10662,"male"
10662,"reproduction"
10662,"organ"
10662,"pass"
10662,"discharge"
10668,"sex"
10668,"healthy"
10669,"effect/side effect"
10669,"prep"
10672,"contraception/method"
10672,"birth"
10673,"wife/husband/partner"
10673,"leave"
10673,"sex"
10673,"worry"
10673,"dnt"
10673,"assistance"
10676,"hormonal"
10676,"imbalance"
10677,"contraception/method"
10677,"prevent"
10677,"pregnant"
10677,"morning"
10677,"drug"
10677,"prevent"
10677,"pregnant"
10677,"instance"
10677,"emergency pills"
10677,"effect/side effect"
10677,"drug"
10677,"lady/girl"
10677,"birth"
10677,"future"
10677,"start"
10682,"family planning"
10683,"injection"
10683,"prevent"
10683,"unwanted"
10683,"pregnant"
10683,"effect/side effect"
10683,"recommend"
10683,"unmarried"
10686,"condom"
10686,"effect/side effect"
10690,"period"
10690,"irregular"
10692,"contraception/method"
10692,"contraception/method"
10693,"ectopic"
10693,"pregnant"
10694,"prevent"
10694,"cervical"
10694,"cancer"
10699,"safe"
10699,"abortion"
10699,"time"
10699,"sex"
10700,"contraception/method"
10700,"safe"
10701,"morning"
10701,"pill"
10702,"people"
10702,"blood/bleed"
10702,"family planning"
10702,"depo"
10703,"true"
10703,"family planning"
10703,"lead"
10703,"cancer"
10705,"contraception/method"
10705,"form"
10705,"weight"
10705,"blood/bleed"
10705,"pressure"
10705,"form"
10705,"contraception/method"
10706,"sex"
10706,"dnt"
10706,"knw"
10706,"status"
10706,"gal"
10706,"stay"
10706,"sex"
10706,"reach"
10706,"reply"
10706,"question/answer"
10706,"physical"
10706,"de"
10706,"knw"
10706,"feel"
10706,"knw"
10706,"bad"
10706,"friend"
10706,"love"
10706,"de"
10706,"understand"
10706,"fast"
10706,"true"
10706,"spend"
10706,"infect"
10706,"gal"
10706,"infection"
10706,"gal"
10706,"knw"
10706,"status"
10706,"understand"
10706,"tel"
10706,"fear"
10706,"de"
10706,"gal"
10706,"plan"
10706,"de"
10706,"spend"
10706,"advice"
10706,"de"
10706,"spend"
10706,"start"
10706,"feel"
10706,"remove"
10706,"mine"
10706,"question/answer"
10706,"consult"
10706,"expect"
10706,"response"
10706,"morning"
10706,"patient"
10706,"tel"
10706,"question/answer"
10706,"receive"
10706,"text"
10706,"wrong"
10706,"sex"
10706,"trust"
10706,"prevent"
10706,"disease"
10706,"wife/husband/partner"
10706,"feel"
10706,"pain"
10706,"family planning"
10706,"pregnant"
10706,"finish"
10706,"school"
10706,"true"
10706,"human"
10706,"sex"
10706,"de"
10709,"safe"
10709,"sex"
10709,"period"
10709,"safe"
10709,"sex"
10709,"immediately"
10709,"period"
10709,"pregnant"
10709,"sex"
10709,"(un)safe/days"
10710,"benefit"
10710,"family planning"
10714,"contraception/method"
10715,"cramp"
10715,"period"
10716,"family planning"
10717,"lady/girl"
10717,"sex"
10717,"effect/side effect"
10717,"masturbation"
10717,"pregnant"
10717,"effect/side effect"
10717,"abortion"
10717,"effect/side effect"
10717,"masturbation"
10717,"injection"
10717,"family planning"
