"genAge","word","n"
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
"Women, 15-19","omitted",1
