"accountid","convoWeek","convoYear","msgOrder","delayPrev","type","firstQuestion","qType","myth","convoID","topic","qualCode","gender","language","age","nurse"
12998,51,2018,7,8,"agent",NA,NA,NA,1,"contraception","question","woman","eng",21,0
12998,51,2018,8,8,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",21,0
12998,51,2018,9,6,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",21,0
12998,51,2018,10,2,"user",FALSE,"causes",NA,1,"oral contraceptives","question","woman","eng",21,0
12998,51,2018,11,2,"agent",NA,NA,NA,1,"oral contraceptives","answer","woman","eng",21,0
12998,51,2018,12,0,"agent",NA,NA,NA,1,"oral contraceptives","answer, question","woman","eng",21,0
12998,51,2018,13,2,"user",FALSE,"meaning",NA,1,"withdrawal","question","woman","eng",21,0
12998,51,2018,14,3,"agent",NA,NA,NA,1,"withdrawal","answer, question","woman","eng",21,0
13028,4,2019,1,NA,"user",TRUE,"meaning",NA,1,"vasectomy","question","man","eng",23,0
13028,4,2019,2,1,"agent",NA,NA,NA,1,"vasectomy","answer, question","man","eng",23,0
13028,4,2019,3,17,"user",FALSE,"causes",NA,1,"fertility","question","man","eng",23,0
13028,4,2019,4,892,"user",FALSE,"causes",NA,1,"fertility","question","man","eng",23,0
13028,4,2019,5,55,"agent",NA,NA,NA,1,"fertility","answer, question","man","eng",23,0
13028,4,2019,6,3,"user",FALSE,"causes",NA,1,"libido","question","man","eng",23,0
13028,4,2019,7,1,"user",FALSE,"causes",NA,1,"condoms","question","man","eng",23,0
13028,4,2019,8,3,"user",FALSE,"causes",NA,1,"libido","question","man","eng",23,0
13028,4,2019,9,31,"agent",NA,NA,NA,1,"libido","answer, question","man","eng",23,0
13028,4,2019,10,3,"agent",NA,NA,NA,1,"libido","answer, question","man","eng",23,0
13028,4,2019,11,1,"agent",NA,NA,NA,1,"condoms","answer, question","man","eng",23,0
13028,4,2019,12,1286,"user",TRUE,"causes",NA,2,"physiology","question","man","eng",23,0
13028,4,2019,13,1,"user",FALSE,"causes",NA,2,"exercise","question","man","eng",23,0
13028,4,2019,14,76,"user",FALSE,"causes",NA,2,"side effects","question","man","eng",23,0
13028,4,2019,15,23,"agent",NA,NA,NA,2,"side effects","answer","man","eng",23,0
13028,4,2019,16,2,"user",FALSE,"causes",NA,2,"unsafe days","question","man","eng",23,0
13028,4,2019,17,5,"agent",NA,NA,NA,2,"unsafe days","answer","man","eng",23,0
13028,4,2019,18,0,"agent",NA,NA,NA,2,"unsafe days","question","man","eng",23,0
13028,4,2019,19,1697,"user",TRUE,"causes",NA,3,"relationships","question","man","eng",23,0
13028,5,2019,20,2644,"agent",NA,NA,NA,3,"relationships","answer, question","man","eng",23,0
13471,39,2018,1,NA,"user",TRUE,"causes",NA,1,"unsafe days","question","woman","eng",22,0
13471,39,2018,2,4,"user",FALSE,"causes",NA,1,"side effects","question","woman","eng",22,0
13471,39,2018,3,11,"user",FALSE,NA,NA,1,"side effects","nothing","woman","eng",22,0
13471,39,2018,4,105,"agent",NA,NA,NA,1,"unsafe days","answer","woman","eng",22,0
13471,39,2018,5,1,"agent",NA,NA,NA,1,"side effects","answer, question","woman","eng",22,0
13471,39,2018,6,29,"user",FALSE,"symptoms",NA,1,"sex pains","question","woman","eng",22,0
13471,39,2018,7,67,"agent",NA,NA,NA,1,"sex pains","answer, question","woman","eng",22,0
13471,39,2018,8,10,"user",FALSE,"causes","yes",1,"sex during pregnancy","question","woman","eng",22,0
13471,39,2018,9,22,"agent",NA,NA,NA,1,"sex during pregnancy","answer, question","woman","eng",22,0
13471,39,2018,10,2,"user",FALSE,"advice",NA,1,"arousal","question","woman","eng",22,0
13471,39,2018,11,24,"agent",NA,NA,NA,1,"arousal","answer, question","woman","eng",22,0
13471,39,2018,12,11,"user",FALSE,"causes","yes",1,"physiology","question","woman","eng",22,0
13471,39,2018,13,55,"agent",NA,NA,NA,1,"physiology","answer","woman","eng",22,0
13471,39,2018,14,1,"user",FALSE,NA,NA,1,"physiology","response","woman","eng",22,0
13471,39,2018,16,1,"user",FALSE,"causes",NA,1,"ejaculation","question","woman","eng",22,0
13471,39,2018,17,32,"agent",NA,NA,NA,1,"ejaculation","answer","woman","eng",22,0
13532,3,2019,1,NA,"user",TRUE,NA,NA,1,"abortion","nothing","man","swa",26,0
13532,3,2019,2,1,"user",FALSE,"causes",NA,1,"abortion","question","man","swa",26,0
13532,3,2019,3,68,"agent",NA,NA,NA,1,"abortion","answer","man","swa",26,0
13532,3,2019,4,22,"user",FALSE,"causes",NA,1,"contraception","question","man","swa",26,0
13532,3,2019,5,4,"user",FALSE,NA,NA,1,"contraception","nothing","man","swa",26,0
13532,3,2019,6,28,"agent",NA,NA,NA,1,"contraception","answer, question","man","swa",26,0
13532,3,2019,9,8,"agent",NA,NA,NA,1,"sexual preferences","answer, question","man","swa",26,0
13532,3,2019,10,8,"user",FALSE,"meaning","yes",1,"STI","question","man","swa",26,0
13532,3,2019,11,28,"agent",NA,NA,NA,1,"STI","answer","man","swa",26,0
13532,3,2019,12,133,"user",FALSE,"meaning","yes",1,"physiology","question","man","swa",26,0
13532,3,2019,13,853,"agent",NA,NA,NA,1,"physiology","question","man","swa",26,0
13532,3,2019,14,446,"user",FALSE,"causes",NA,1,"physiology","question","man","swa",26,0
13532,3,2019,15,11,"agent",NA,NA,NA,1,"physiology","answer","man","swa",26,0
13532,3,2019,17,167,"user",FALSE,"causes",NA,1,"contraception","question","man","swa",26,0
13532,4,2019,19,2630,"agent",NA,NA,NA,1,"contraception","answer, question","man","swa",26,0
13532,4,2019,20,1352,"user",TRUE,"other",NA,1,"service","question","man","swa",26,0
13532,4,2019,21,1,"user",FALSE,NA,NA,1,"service","thanks","man","swa",26,0
13532,4,2019,22,24,"agent",NA,NA,NA,1,"service","answer","man","swa",26,0
13877,39,2018,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","man","eng",20,0
13877,39,2018,2,2,"agent",NA,NA,NA,1,"contraception","question","man","eng",20,0
13877,39,2018,3,1,"user",FALSE,NA,NA,1,"contraception","response","man","eng",20,0
13877,39,2018,4,46,"user",FALSE,"advice",NA,1,"libido","question","man","eng",20,0
13877,39,2018,5,2,"agent",NA,NA,NA,1,"libido","answer","man","eng",20,0
13877,39,2018,6,3,"user",FALSE,NA,NA,1,"libido","answer","man","eng",20,0
13877,39,2018,7,1,"agent",NA,NA,NA,1,"libido","answer","man","eng",20,0
13877,39,2018,8,107,"user",FALSE,"causes",NA,1,"condoms","question","man","eng",20,0
13877,39,2018,9,771,"agent",NA,NA,NA,1,"condoms","answer, question","man","eng",20,0
13877,39,2018,11,77,"agent",NA,NA,NA,1,"condoms","question","man","eng",20,0
13877,39,2018,13,167,"user",FALSE,"advice",NA,1,"post-partum sex","question","man","eng",20,0
13877,39,2018,14,13,"agent",NA,NA,NA,1,"post-partum sex","answer","man","eng",20,0
13877,39,2018,15,6,"user",FALSE,"advice",NA,1,"sexual debut","question","man","eng",20,0
13877,39,2018,16,92,"user",FALSE,"causes",NA,1,"sex pains","question","man","eng",20,0
13877,39,2018,17,166,"agent",NA,NA,NA,1,"sex pains","answer","man","eng",20,0
13877,39,2018,18,0,"agent",NA,NA,NA,1,"sexual debut","answer","man","eng",20,0
13877,39,2018,20,3,"agent",NA,NA,NA,1,"sexual debut","question","man","eng",20,0
13877,41,2018,21,24135,"user",TRUE,"causes",NA,2,"arousal","question","man","eng",20,0
13877,41,2018,22,67,"agent",NA,NA,NA,2,"arousal","answer","man","eng",20,0
13877,41,2018,23,1,"user",FALSE,NA,NA,2,"arousal","response","man","eng",20,0
13877,41,2018,24,23,"agent",NA,NA,NA,2,"arousal","bye","man","eng",20,0
13877,43,2018,25,18851,"user",TRUE,"causes",NA,3,"unsafe days","question","man","eng",20,0
13877,44,2018,26,3791,"agent",NA,NA,NA,3,"unsafe days","answer","man","eng",20,0
13877,44,2018,27,0,"agent",NA,NA,NA,3,"unsafe days","answer","man","eng",20,0
13877,44,2018,28,0,"agent",NA,NA,NA,3,"unsafe days","question","man","eng",20,0
13945,43,2018,1,NA,"user",TRUE,"causes",NA,1,"prostate cancer","question","man","eng",20,0
13945,43,2018,2,1203,"agent",NA,NA,NA,1,"prostate cancer","answer, question","man","eng",20,0
13945,43,2018,4,31,"user",TRUE,"causes",NA,1,"unsafe days","question","man","eng",20,0
13945,43,2018,5,5,"agent",NA,NA,NA,1,"unsafe days","answer","man","eng",20,0
13945,43,2018,6,0,"agent",NA,NA,NA,1,"unsafe days","question","man","eng",20,0
13945,43,2018,7,151,"user",FALSE,"causes",NA,1,"unsafe days","question","man","eng",20,0
13945,43,2018,8,14,"agent",NA,NA,NA,1,"unsafe days","answer, question","man","eng",20,0
13945,43,2018,9,29,"user",FALSE,NA,NA,1,"unsafe days","response","man","eng",20,0
13945,43,2018,10,20,"user",FALSE,"advice",NA,1,"fertility","question","man","eng",20,0
13945,43,2018,11,36,"agent",NA,NA,NA,1,"fertility","answer, question","man","eng",20,0
13945,43,2018,13,20,"agent",NA,NA,NA,1,"fertility","bye","man","eng",20,0
13945,43,2018,14,47,"user",TRUE,"meaning",NA,1,"emergency contraception","question","man","eng",20,0
13945,43,2018,15,2,"agent",NA,NA,NA,1,"emergency contraception","question","man","eng",20,0
13945,43,2018,16,771,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",20,0
13945,43,2018,17,41,"agent",NA,NA,NA,1,"emergency contraception","question","man","eng",20,0
13945,43,2018,18,4972,"user",FALSE,"advice",NA,2,"sex during pregnancy","question","man","eng",20,0
13945,43,2018,19,1,"user",FALSE,"advice",NA,2,"sex during pregnancy","question","man","eng",20,0
13945,44,2018,20,791,"agent",NA,NA,NA,2,"sex during pregnancy","answer, question","man","eng",20,0
13945,44,2018,21,8,"user",FALSE,"advice",NA,2,"sex during pregnancy","question","man","eng",20,0
13945,44,2018,22,48,"agent",NA,NA,NA,2,"sex during pregnancy","answer","man","eng",20,0
13945,44,2018,23,1,"user",FALSE,NA,NA,2,"sex during pregnancy","response","man","eng",20,0
13945,44,2018,24,83,"user",TRUE,"causes",NA,2,"sex during pregnancy","question","man","eng",20,0
13945,44,2018,25,8,"agent",NA,NA,NA,2,"sex during pregnancy","answer","man","eng",20,0
13945,44,2018,26,1,"agent",NA,NA,NA,2,"sex during pregnancy","question","man","eng",20,0
13945,44,2018,27,1,"user",FALSE,NA,NA,2,"sex during pregnancy","response","man","eng",20,0
13945,44,2018,28,3,"user",FALSE,"causes",NA,2,"sex during pregnancy","question","man","eng",20,0
13945,44,2018,29,49,"agent",NA,NA,NA,2,"sex during pregnancy","answer, question","man","eng",20,0
13945,44,2018,30,1421,"user",TRUE,"advice",NA,3,"physiology","question","man","eng",20,0
13945,44,2018,31,35,"agent",NA,NA,NA,3,"physiology","answer","man","eng",20,0
13945,46,2018,32,18958,"user",FALSE,"advice",NA,4,"sexual debut","question","man","eng",20,0
13945,46,2018,33,1315,"agent",NA,NA,NA,4,"sexual debut","answer","man","eng",20,0
13945,47,2018,34,8243,"user",FALSE,"advice",NA,4,"sexual preferences","question","man","eng",20,0
13945,47,2018,35,1964,"agent",NA,NA,NA,4,"sexual preferences","answer, question","man","eng",20,0
13945,47,2018,36,11,"user",FALSE,NA,NA,4,"sexual preferences","response","man","eng",20,0
13945,47,2018,37,35,"agent",NA,NA,NA,4,"sexual preferences","bye","man","eng",20,0
14080,33,2018,1,NA,"user",TRUE,"advice",NA,1,"sexual debut","question","man","eng",21,0
14080,33,2018,2,8,"agent",NA,NA,NA,1,"sexual debut","answer","man","eng",21,0
14080,33,2018,3,1,"user",FALSE,"meaning",NA,1,"sex benefits","question","man","eng",21,0
14080,33,2018,4,2,"agent",NA,NA,NA,1,"sex benefits","answer","man","eng",21,0
14080,33,2018,5,1057,"user",FALSE,"causes",NA,2,"HIV","question","man","eng",21,0
14080,33,2018,6,1,"user",FALSE,NA,NA,2,"HIV","nothing","man","eng",21,0
14080,33,2018,7,107,"agent",NA,NA,NA,2,"HIV","question","man","eng",21,0
14080,33,2018,8,1,"user",FALSE,"causes",NA,2,"HIV","question","man","eng",21,0
14080,33,2018,9,16,"agent",NA,NA,NA,2,"HIV","answer, question","man","eng",21,0
14080,33,2018,10,2,"user",FALSE,"causes",NA,2,"sex frequency","question","man","eng",21,0
14080,33,2018,11,39,"agent",NA,NA,NA,2,"sex frequency","answer","man","eng",21,0
14080,33,2018,12,1,"user",FALSE,NA,NA,2,"sex frequency","response","man","eng",21,0
14080,33,2018,13,19,"agent",NA,NA,NA,2,"sex frequency","answer, question","man","eng",21,0
14080,33,2018,14,1,"user",FALSE,"advice",NA,2,"sex frequency","question","man","eng",21,0
14080,33,2018,15,2,"agent",NA,NA,NA,2,"sex frequency","question","man","eng",21,0
14080,33,2018,16,2,"user",FALSE,"advice",NA,2,"sex frequency","question","man","eng",21,0
14080,33,2018,17,31,"agent",NA,NA,NA,2,"sex frequency","answer, question","man","eng",21,0
14080,33,2018,18,4,"user",FALSE,NA,NA,2,"sex frequency","response","man","eng",21,0
14080,33,2018,19,2,"agent",NA,NA,NA,2,"sex frequency","bye","man","eng",21,0
14080,33,2018,20,1213,"user",FALSE,"causes",NA,3,"oral sex","question","man","eng",21,0
14080,33,2018,21,1,"user",FALSE,"causes",NA,3,"oral sex","question","man","eng",21,0
14080,33,2018,22,178,"agent",NA,NA,NA,3,"oral sex","answer, question","man","eng",21,0
14193,37,2018,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",18,0
14193,37,2018,2,35,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
14193,39,2018,3,24679,"user",TRUE,"symptoms",NA,2,"menstruation","question","woman","eng",18,0
14193,39,2018,4,2,"user",FALSE,NA,NA,2,"menstruation","thanks","woman","eng",18,0
14193,39,2018,5,664,"user",FALSE,"symptoms",NA,2,"menstruation","question","woman","eng",18,0
14193,39,2018,6,146,"agent",NA,NA,NA,2,"menstruation","question","woman","eng",18,0
14193,39,2018,7,1,"agent",NA,NA,NA,2,"menstruation","answer","woman","eng",18,0
14193,39,2018,8,136,"agent",NA,NA,NA,2,"menstruation","answer, question","woman","eng",18,1
14193,39,2018,9,5,"user",FALSE,NA,NA,2,"menstruation","response","woman","eng",18,0
14193,39,2018,10,105,"agent",NA,NA,NA,2,"menstruation","answer","woman","eng",18,0
14193,39,2018,11,10,"user",FALSE,NA,NA,2,"menstruation","thanks","woman","eng",18,0
14193,39,2018,12,17,"agent",NA,NA,NA,2,"menstruation","bye","woman","eng",18,0
14193,40,2018,13,6016,"user",TRUE,"causes",NA,3,"STI","question","woman","eng",18,0
14193,40,2018,14,2,"user",FALSE,"causes",NA,3,"STI","question","woman","eng",18,0
14193,40,2018,15,752,"agent",NA,NA,NA,3,"STI","answer, question","woman","eng",18,0
14193,40,2018,16,3,"user",FALSE,"symptoms",NA,3,"STI","question","woman","eng",18,0
14193,40,2018,17,4,"user",FALSE,"symptoms",NA,3,"STI","question","woman","eng",18,0
14193,40,2018,18,51,"agent",NA,NA,NA,3,"STI","answer, question","woman","eng",18,1
14193,40,2018,19,2,"user",FALSE,"meaning",NA,3,"STI","question","woman","eng",18,0
14193,40,2018,20,40,"agent",NA,NA,NA,3,"STI","answer, question","woman","eng",18,0
14193,40,2018,21,2,"user",FALSE,"causes",NA,3,"UTI","question","woman","eng",18,0
14193,40,2018,22,29,"agent",NA,NA,NA,3,"UTI","answer, question","woman","eng",18,0
14193,40,2018,23,1,"user",FALSE,"causes",NA,3,"UTI","question","woman","eng",18,0
14193,40,2018,24,27,"agent",NA,NA,NA,3,"UTI","answer","woman","eng",18,0
14193,40,2018,25,4,"user",FALSE,"causes",NA,3,"UTI","question","woman","eng",18,0
14193,40,2018,26,71,"agent",NA,NA,NA,3,"UTI","answer","woman","eng",18,0
14193,40,2018,27,33,"agent",NA,NA,NA,3,"UTI","answer, question","woman","eng",18,1
14193,40,2018,28,6,"user",FALSE,"causes",NA,3,"UTI","question","woman","eng",18,0
14193,40,2018,29,94,"agent",NA,NA,NA,3,"UTI","answer","woman","eng",18,0
14193,40,2018,30,40,"agent",NA,NA,NA,3,"UTI","answer, question","woman","eng",18,1
14193,40,2018,31,1171,"user",FALSE,"symptoms",NA,4,"physiology","question","woman","eng",18,0
14193,40,2018,32,1764,"agent",NA,NA,NA,4,"physiology","answer","woman","eng",18,0
14193,40,2018,33,2,"user",FALSE,"symptoms",NA,4,"physiology","question","woman","eng",18,0
14193,40,2018,34,1115,"agent",NA,NA,NA,4,"physiology","question","woman","eng",18,0
14193,40,2018,35,1214,"user",FALSE,"symptoms",NA,5,"sex pains","question","woman","eng",18,0
14193,41,2018,36,1648,"agent",NA,NA,NA,5,"sex pains","answer","woman","eng",18,0
14193,41,2018,37,0,"agent",NA,NA,NA,5,"sex pains","question","woman","eng",18,0
14193,41,2018,38,3,"user",FALSE,"advice",NA,5,"arousal","question","woman","eng",18,0
14193,41,2018,39,1397,"user",FALSE,"symptoms",NA,5,"vaginal discharge","question","woman","eng",18,0
14193,41,2018,40,14,"agent",NA,NA,NA,5,"arousal","answer, question","woman","eng",18,0
14193,41,2018,41,11,"user",FALSE,"causes",NA,5,"fertility","question","woman","eng",18,0
14193,41,2018,42,6,"agent",NA,NA,NA,5,"fertility","answer","woman","eng",18,0
14193,41,2018,43,27,"user",FALSE,"causes",NA,5,"pregnancy","question","woman","eng",18,0
14193,41,2018,44,25,"agent",NA,NA,NA,5,"pregnancy","answer, question","woman","eng",18,0
14193,41,2018,45,4079,"user",TRUE,"causes",NA,5,"pregnancy","question","woman","eng",18,0
14193,41,2018,46,352,"agent",NA,NA,NA,5,"pregnancy","answer","woman","eng",18,0
14193,41,2018,49,0,"agent",NA,NA,NA,5,"menstrual cramps","answer","woman","eng",18,0
14193,42,2018,50,11027,"user",TRUE,"advice","yes",6,"sexual debut","question","woman","eng",18,0
14193,43,2018,51,3028,"agent",NA,NA,NA,6,"sexual debut","answer","woman","eng",18,0
14193,43,2018,52,17,"user",TRUE,"advice",NA,6,"physiology","question","woman","eng",18,0
14193,43,2018,53,1461,"agent",NA,NA,NA,6,"physiology","answer","woman","eng",18,0
14193,44,2018,54,9916,"user",FALSE,"causes",NA,7,"UTI","question","woman","eng",18,0
14193,44,2018,55,56,"agent",NA,NA,NA,7,"UTI","answer, question","woman","eng",18,0
14193,44,2018,56,14,"user",FALSE,"causes",NA,7,"UTI","question","woman","eng",18,0
14193,44,2018,57,60,"user",FALSE,"causes",NA,7,"UTI","question","woman","eng",18,0
14193,44,2018,58,154,"agent",NA,NA,NA,7,"UTI","answer","woman","eng",18,0
14193,44,2018,59,1202,"agent",NA,NA,NA,7,"UTI","answer, question","woman","eng",18,1
14193,46,2018,60,17465,"user",FALSE,"causes",NA,8,"pregnancy","question","woman","eng",18,0
14193,46,2018,61,2,"user",FALSE,"causes",NA,8,"pregnancy","question","woman","eng",18,0
14193,46,2018,62,9,"agent",NA,NA,NA,8,"pregnancy","answer","woman","eng",18,0
14193,46,2018,63,0,"agent",NA,NA,NA,8,"pregnancy","question","woman","eng",18,0
14193,46,2018,64,673,"user",FALSE,"causes",NA,8,"pregnancy","question","woman","eng",18,0
14193,46,2018,65,350,"agent",NA,NA,NA,8,"pregnancy","question","woman","eng",18,0
14193,46,2018,66,1,"agent",NA,NA,NA,8,"pregnancy","answer, question","woman","eng",18,0
14193,47,2018,67,9998,"user",FALSE,"symptoms",NA,9,"UTI","question","woman","eng",18,0
14193,47,2018,68,168,"agent",NA,NA,NA,9,"UTI","answer","woman","eng",18,0
14193,47,2018,69,4,"user",FALSE,NA,NA,9,"UTI","response","woman","eng",18,0
14193,47,2018,70,357,"agent",NA,NA,NA,9,"UTI","answer","woman","eng",18,0
14193,48,2018,71,6976,"user",TRUE,"symptoms",NA,10,"vaginal discharge","question","woman","eng",18,0
14193,48,2018,72,3083,"agent",NA,NA,NA,10,"vaginal discharge","answer, question","woman","eng",18,0
14193,48,2018,73,315,"user",TRUE,"causes",NA,10,"yeast infections","question","woman","eng",18,0
14193,48,2018,74,3,"user",FALSE,"causes",NA,10,"yeast infections","question","woman","eng",18,0
14193,48,2018,75,821,"agent",NA,NA,NA,10,"yeast infections","answer","woman","eng",18,0
14193,48,2018,76,114,"agent",NA,NA,NA,10,"yeast infections","answer, question","woman","eng",18,1
14193,50,2018,77,15861,"user",TRUE,"advice","yes",11,"sexual debut","question","woman","eng",18,0
14193,50,2018,78,26,"agent",NA,NA,NA,11,"sexual debut","answer, question","woman","eng",18,0
14193,50,2018,79,3,"user",FALSE,NA,NA,11,"sexual debut","response","woman","eng",18,0
14193,50,2018,80,26,"agent",NA,NA,NA,11,"sexual debut","answer, question","woman","eng",18,0
14193,50,2018,81,3,"user",FALSE,NA,NA,11,"sexual debut","response","woman","eng",18,0
14193,50,2018,82,3,"agent",NA,NA,NA,11,"sexual debut","question","woman","eng",18,0
14193,50,2018,83,2,"user",FALSE,NA,NA,11,"sexual debut","response","woman","eng",18,0
14193,50,2018,84,3,"user",FALSE,"causes","yes",11,"sexual debut","question","woman","eng",18,0
14193,50,2018,85,52,"agent",NA,NA,NA,11,"sexual debut","answer, question","woman","eng",18,0
14193,52,2018,86,19679,"user",TRUE,"causes",NA,12,"pregnancy","question","woman","eng",18,0
14193,52,2018,87,38,"user",FALSE,"causes",NA,12,"abortion","question","woman","eng",18,0
14193,1,2019,88,14625,"agent",NA,NA,NA,12,"abortion","answer","woman","eng",18,0
14193,1,2019,89,4,"user",FALSE,"causes",NA,12,"abortion","question","woman","eng",18,0
14193,1,2019,90,33,"agent",NA,NA,NA,12,"abortion","answer, question","woman","eng",18,0
14193,1,2019,91,5,"user",FALSE,"symptoms",NA,12,"pregnancy","question","woman","eng",18,0
14193,1,2019,92,107,"agent",NA,NA,NA,12,"pregnancy","answer","woman","eng",18,0
14193,1,2019,93,1039,"user",TRUE,NA,NA,12,"pregnancy","nothing","woman","eng",18,0
14193,1,2019,94,1,"user",FALSE,NA,NA,12,"pregnancy","nothing","woman","eng",18,0
14193,1,2019,95,1,"user",FALSE,"symptoms",NA,12,"pregnancy","question","woman","eng",18,0
14193,1,2019,96,1,"user",FALSE,NA,NA,12,"pregnancy","nothing","woman","eng",18,0
14193,1,2019,97,144,"agent",NA,NA,NA,12,"pregnancy","question","woman","eng",18,0
14193,3,2019,98,17762,"user",TRUE,"symptoms",NA,13,"abortion","question","woman","eng",18,0
14193,3,2019,99,905,"agent",NA,NA,NA,12,"abortion","answer","woman","eng",18,0
14234,31,2018,1,NA,"user",TRUE,"advice",NA,1,"sexual debut","question","woman","eng",19,0
14234,31,2018,2,2,"user",FALSE,"advice",NA,1,"sexual debut","question","woman","eng",19,0
14234,31,2018,3,17,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,4,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,5,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,6,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,7,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,8,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,9,0,"agent",NA,NA,NA,1,"sexual debut","answer","woman","eng",19,0
14234,31,2018,10,0,"agent",NA,NA,NA,1,"sexual debut","question","woman","eng",19,0
14234,31,2018,11,1,"user",FALSE,NA,NA,1,"sexual debut","response","woman","eng",19,0
14234,31,2018,12,4,"user",FALSE,"advice",NA,1,"relationships","question","woman","eng",19,0
14234,31,2018,13,0,"user",FALSE,NA,NA,1,"relationships","nothing","woman","eng",19,0
14234,31,2018,14,1,"agent",NA,NA,NA,1,"relationships","answer","woman","eng",19,0
14234,31,2018,15,6,"user",FALSE,"advice",NA,1,"relationships","question","woman","eng",19,0
14234,31,2018,16,1,"user",FALSE,"advice",NA,1,"condoms","question","woman","eng",19,0
14234,31,2018,17,4,"user",FALSE,"causes","yes",1,"condoms","question","woman","eng",19,0
14234,31,2018,18,1,"user",FALSE,"causes","yes",1,"condoms","question","woman","eng",19,0
14234,32,2018,19,2357,"agent",NA,NA,NA,1,"condoms","answer","woman","eng",19,0
14234,32,2018,20,0,"agent",NA,NA,NA,1,"condoms","answer","woman","eng",19,0
14234,32,2018,21,1,"agent",NA,NA,NA,1,"condoms","answer, question","woman","eng",19,0
14442,36,2018,1,NA,"user",TRUE,"causes",NA,1,"sex pains","question","man","eng",18,0
14442,36,2018,2,1,"user",FALSE,NA,NA,1,"sex pains","nothing","man","eng",18,0
14442,36,2018,3,1349,"agent",NA,NA,NA,1,"sex pains","answer, question","man","eng",18,0
14442,36,2018,4,3,"user",FALSE,"causes",NA,1,"female condoms","question","man","eng",18,0
14442,36,2018,5,4,"agent",NA,NA,NA,1,"female condoms","answer","man","eng",18,0
14442,37,2018,6,786,"agent",NA,NA,NA,1,"female condoms","answer, question","man","eng",18,1
14442,37,2018,7,616,"user",FALSE,"causes",NA,1,"physiology","question","man","eng",18,0
14442,37,2018,8,20,"user",FALSE,NA,NA,1,"physiology","nothing","man","eng",18,0
14442,37,2018,9,845,"agent",NA,NA,NA,1,"physiology","answer","man","eng",18,0
14442,37,2018,10,640,"user",FALSE,NA,NA,1,"physiology","nothing","man","eng",18,0
14442,37,2018,11,2,"user",FALSE,NA,NA,1,"physiology","nothing","man","eng",18,0
14442,37,2018,12,740,"agent",NA,NA,NA,1,"physiology","answer","man","eng",18,0
14442,37,2018,13,603,"user",FALSE,"meaning",NA,1,"physiology","question","man","eng",18,0
14442,37,2018,14,3,"user",FALSE,"access",NA,1,"physiology","question","man","eng",18,0
14442,37,2018,15,12,"agent",NA,NA,NA,1,"physiology","answer","man","eng",18,0
14442,37,2018,16,4,"user",FALSE,"symptoms",NA,1,"ejaculation","question","man","eng",18,0
14442,37,2018,17,11,"agent",NA,NA,NA,1,"ejaculation","answer","man","eng",18,0
14442,37,2018,18,1,"agent",NA,NA,NA,1,"ejaculation","question","man","eng",18,0
14442,37,2018,19,2,"user",FALSE,NA,NA,1,"ejaculation","thanks","man","eng",18,0
14442,37,2018,20,5,"agent",NA,NA,NA,1,"ejaculation","bye","man","eng",18,0
14442,37,2018,21,7,"user",TRUE,"causes",NA,1,"contraception","question","man","eng",18,0
14442,37,2018,22,17,"agent",NA,NA,NA,1,"contraception","answer","man","eng",18,0
14442,37,2018,23,1,"agent",NA,NA,NA,1,"contraception","question","man","eng",18,0
14442,37,2018,24,2,"user",FALSE,"meaning",NA,1,"contraception","question","man","eng",18,0
14442,37,2018,25,1,"agent",NA,NA,NA,1,"contraception","answer","man","eng",18,0
14442,37,2018,26,1,"agent",NA,NA,NA,1,"contraception","answer","man","eng",18,0
14442,37,2018,27,0,"agent",NA,NA,NA,1,"contraception","answer","man","eng",18,0
14442,37,2018,28,0,"agent",NA,NA,NA,1,"contraception","question","man","eng",18,0
14442,37,2018,29,1,"user",FALSE,NA,NA,1,"contraception","response","man","eng",18,0
14442,37,2018,30,757,"agent",NA,NA,NA,1,"contraception","question","man","eng",18,0
14725,46,2018,1,NA,"user",FALSE,NA,NA,1,"fertility","thanks","woman","eng",25,0
14725,46,2018,2,6,"agent",NA,NA,NA,1,"fertility","bye","woman","eng",25,0
14725,46,2018,3,1,"user",FALSE,"symptoms",NA,1,"fertility","question","woman","eng",25,0
14725,46,2018,4,114,"agent",NA,NA,NA,1,"fertility","question","woman","eng",25,0
14725,46,2018,5,2,"user",NA,"symptoms",NA,1,"fertility","question","woman","eng",25,0
14725,46,2018,6,1365,"agent",NA,NA,NA,1,"fertility","answer, question","woman","eng",25,0
